VendorName,VenCode,PartNumber,LongDescription,JobberPrice,Cost,UPSable,ExeterQty,TotalQty,CoreCharge,CaseQty,IsNonReturnable,ManufacturerPartNo,HazardousMaterial,Brand
WEATHERTECH,W24,453621,FR LINR RROVER 08+  TAN,108.76,76.13,TRUE,4,7,0,1,FALSE,453621,,BGWW
WEATHERTECH,W24,453631,FLOOR LINER FRT CIVIC TAN,108.76,76.13,TRUE,2,5,0,1,FALSE,453631,,BGWW
WEATHERTECH,W24,453731,2012+ CIVIC FLLINR TAN,108.76,76.13,TRUE,3,5,0,1,FALSE,453731,,BGWW
WEATHERTECH,W24,453791,FR LINER CHYSLR 300 12 TN,108.76,76.13,TRUE,3,9,0,1,FALSE,453791,,BGWW
WEATHERTECH,W24,453792,RR LINER CHYSLR 300 12 TN,63.71,44.6,TRUE,6,8,0,1,FALSE,453792,,BGWW
WEATHERTECH,W24,453841,FR LINR PASSAT 2012 TAN,108.76,76.13,TRUE,1,3,0,1,FALSE,453841,,BGWW
WEATHERTECH,W24,453881,JEEP LIBERTY,108.76,76.13,TRUE,0,2,0,1,FALSE,453881,,BGWW
WEATHERTECH,W24,454001,2012 CAMRY 1ST ROW TAN,108.76,76.13,TRUE,7,24,0,1,FALSE,454001,,BGWW
WEATHERTECH,W24,454002,2012 CAMRY 2ND TAN,72.21,50.55,TRUE,10,30,0,1,FALSE,454002,,BGWW
WEATHERTECH,W24,454011,FR LINR BENZ ML350 12+ TN,108.76,76.13,TRUE,12,32,0,1,FALSE,454011,,BGWW
WEATHERTECH,W24,454012,RR LINER BENZ ML-CLASS,72.21,50.55,TRUE,3,12,0,1,FALSE,454012,,BGWW
WEATHERTECH,W24,454013,REAR FLOORLINER,72.21,50.55,TRUE,4,6,0,1,FALSE,454013,,BGWW
WEATHERTECH,W24,454021,FR LINR CR-V 2012 + TAN,108.76,76.13,TRUE,8,11,0,1,FALSE,454021,,BGWW
WEATHERTECH,W24,454022,RR LINR CR-V 2012 + TAN,72.21,50.55,TRUE,7,15,0,1,FALSE,454022,,BGWW
WEATHERTECH,W24,454081,FR LINR TUNDRA 12+ TAN,108.76,76.13,TRUE,2,17,0,1,FALSE,454081,,BGWW
WEATHERTECH,W24,454091,FR FL OTH BK FRD F150 09+,134.26,93.98,TRUE,2,2,0,1,FALSE,454091,,BGWW
WEATHERTECH,W24,454101,FR FLINR TN BMW 3 SER 12+,108.76,76.13,TRUE,4,8,0,1,FALSE,454101,,BGWW
WEATHERTECH,W24,454102,RR FLINR TN BMW 3 SER 12+,63.71,44.6,TRUE,4,9,0,1,FALSE,454102,,BGWW
WEATHERTECH,W24,454111,FR FLINER TN NIS VRSA 12+,108.76,76.13,TRUE,1,1,0,1,FALSE,454111,,BGWW
WEATHERTECH,W24,454211,FR LINR TWN & CNTRY 11+TN,108.76,76.13,TRUE,10,50,0,1,FALSE,454211,,BGWW
WEATHERTECH,W24,454231,MAT '12 TOY LANDCRUISER,108.76,76.13,TRUE,2,7,0,1,FALSE,454231,,BGWW
WEATHERTECH,W24,454251,FR FL TN DOD CHAR AWD 11+,108.76,76.13,TRUE,5,7,0,1,FALSE,454251,,BGWW
WEATHERTECH,W24,454271,FR FL LNER TN PRIUS V 12+,108.76,76.13,TRUE,4,7,0,1,FALSE,454271,,BGWW
WEATHERTECH,W24,454331,FR LINR TN F250/350 SD12+,108.76,76.13,TRUE,17,50,0,1,FALSE,454331,,BGWW
WEATHERTECH,W24,454341,FRONT FLOORLINER,134.26,93.98,TRUE,5,5,0,1,FALSE,454341,,BGWW
WEATHERTECH,W24,454391,FR LINER TN SB IMPRZA 12+,108.76,76.13,TRUE,3,3,0,1,FALSE,454391,,BGWW
WEATHERTECH,W24,454401,FR FL TAN HY SANTA FE 13+,108.76,76.13,TRUE,7,10,0,1,FALSE,454401,,BGWW
WEATHERTECH,W24,454451,FR FL TAN INFINITI JX 13+,108.76,76.13,TRUE,7,23,0,1,FALSE,454451,,BGWW
WEATHERTECH,W24,454452,RR FL TAN NISSAN PATHFIND,80.71,56.5,TRUE,11,24,0,1,FALSE,454452,,BGWW
WEATHERTECH,W24,454453,RR FLINER TN QX60 14+,72.21,50.55,TRUE,4,9,0,1,FALSE,454453,,BGWW
WEATHERTECH,W24,454521,FR FLINER TN TACOMA 12+,108.76,76.13,TRUE,1,7,0,1,FALSE,454521,,BGWW
WEATHERTECH,W24,454541,FR FLINR TN BMW 3 SER 12+,108.76,76.13,TRUE,2,3,0,1,FALSE,454541,,BGWW
WEATHERTECH,W24,454561,FLINER FR TAN 13 LEXUS RX,108.76,76.13,TRUE,7,38,0,1,FALSE,454561,,BGWW
WEATHERTECH,W24,454572,RR FL LINER TN MALIBU 13+,72.21,50.55,TRUE,3,8,0,1,FALSE,454572,,BGWW
WEATHERTECH,W24,454591,13 FORD ESCAPE FR TAN FL,108.76,76.13,TRUE,19,50,0,1,FALSE,454591,,BGWW
WEATHERTECH,W24,454592,RR FLINER TN ESCAPE 13+,80.71,56.5,TRUE,11,35,0,1,FALSE,454592,,BGWW
WEATHERTECH,W24,454593,REAR FLOORLINER,72.21,50.55,TRUE,3,3,0,1,FALSE,454593,,BGWW
WEATHERTECH,W24,454601,XTS TAN F,108.76,76.13,TRUE,11,32,0,1,FALSE,454601,,BGWW
WEATHERTECH,W24,454602,XTS TAN  R,72.21,50.55,TRUE,5,19,0,1,FALSE,454602,,BGWW
WEATHERTECH,W24,454651,FR FLINER TN DG RAM 12+,108.76,76.13,TRUE,1,8,0,1,FALSE,454651,,BGWW
WEATHERTECH,W24,454662,RR FLINER TN ALTIMA 13+,80.71,56.5,TRUE,3,16,0,1,FALSE,454662,,BGWW
WEATHERTECH,W24,454711,FR FLINR TN ACURA RDX 13+,108.76,76.13,TRUE,8,18,0,1,FALSE,454711,,BGWW
WEATHERTECH,W24,454712,RR FLINER TN RDX 13+,72.21,50.55,TRUE,6,17,0,1,FALSE,454712,,BGWW
WEATHERTECH,W24,454721,TAN LINER FOR TOY VENZA,108.76,76.13,TRUE,0,3,0,1,FALSE,454721,,BGWW
WEATHERTECH,W24,454751,FR FLINR TN TOY SIEN 13+,108.76,76.13,TRUE,7,36,0,1,FALSE,454751,,BGWW
WEATHERTECH,W24,454761,FR FLINER TN LEX ES 13+,108.76,76.13,TRUE,17,27,0,1,FALSE,454761,,BGWW
WEATHERTECH,W24,454763,R FLINER TAN LEXAS-TOY AV,72.21,50.55,TRUE,6,15,0,1,FALSE,454763,,BGWW
WEATHERTECH,W24,454771,FR OTH FLINER TN RAM 13+,134.26,93.98,TRUE,0,2,0,1,FALSE,454771,,BGWW
WEATHERTECH,W24,454772,RR FLINER TN RAM 09-14,80.71,56.5,TRUE,4,14,0,1,FALSE,454772,,BGWW
WEATHERTECH,W24,454781,FR LINER TN RAM 12+,108.76,76.13,TRUE,9,50,0,1,FALSE,454781,,BGWW
WEATHERTECH,W24,454811,FR FLINER TN ACCORD 13+,108.76,76.13,TRUE,4,13,0,1,FALSE,454811,,BGWW
WEATHERTECH,W24,454812,RR FLINER TN ACCORD 13+,72.21,50.55,TRUE,3,11,0,1,FALSE,454812,,BGWW
WEATHERTECH,W24,454831,FR FLINER TN FUSION 13+,108.76,76.13,TRUE,4,16,0,1,FALSE,454831,,BGWW
WEATHERTECH,W24,454832,RR FLINER TN FUSION 13+,72.21,50.55,TRUE,5,17,0,1,FALSE,454832,,BGWW
WEATHERTECH,W24,454851,13 GRAND CHEROKEE FRONT,108.76,76.13,TRUE,13,39,0,1,FALSE,454851,,BGWW
WEATHERTECH,W24,454931,FR FLINER TN 4RUNNER 13+,108.76,76.13,TRUE,8,21,0,1,FALSE,454931,,BGWW
WEATHERTECH,W24,454971,FR FLINER TN CTS 2014,108.76,76.13,TRUE,2,11,0,1,FALSE,454971,,BGWW
WEATHERTECH,W24,454972,RR FLINER TN CTS 2014,72.21,50.55,TRUE,2,2,0,1,FALSE,454972,,BGWW
WEATHERTECH,W24,454973,RR FLINER TN CTS CTSV 15+,72.21,50.55,TRUE,7,9,0,1,FALSE,454973,,BGWW
WEATHERTECH,W24,454981,2013 TAN ALTIMA FRT,108.76,76.13,TRUE,8,27,0,1,FALSE,454981,,BGWW
WEATHERTECH,W24,455101,FR FLINER TN TOY RAV4 13+,108.76,76.13,TRUE,7,13,0,1,FALSE,455101,,BGWW
WEATHERTECH,W24,455102,RR FLINER TN TOY RAV4 13+,72.21,50.55,TRUE,7,9,0,1,FALSE,455102,,BGWW
WEATHERTECH,W24,455103,RR FLNR TN RAV4 16+,72.21,50.55,TRUE,4,11,0,1,FALSE,455103,,BGWW
WEATHERTECH,W24,455191,FR LINER BK CTS AWD 13+,108.76,76.13,TRUE,5,9,0,1,FALSE,455191,,BGWW
WEATHERTECH,W24,455201,FRONT FLOORLINER,108.76,76.13,TRUE,0,15,0,1,FALSE,455201,,BGWW
WEATHERTECH,W24,455211,FR LINER CAD SRX  TN 10+,108.76,76.13,TRUE,13,42,0,1,FALSE,455211,,BGWW
WEATHERTECH,W24,455221,FR LINER TN CHV MLIBU 13+,108.76,76.13,TRUE,2,6,0,1,FALSE,455221,,BGWW
WEATHERTECH,W24,455231,13 CHY CRUZE FRT TN,108.76,76.13,TRUE,1,1,0,1,FALSE,455231,,BGWW
WEATHERTECH,W24,455241,FR FLINERS TN REGAL 11+,108.76,76.13,TRUE,1,6,0,1,FALSE,455241,,BGWW
WEATHERTECH,W24,455272,RR FLINERS TN CH VOLT 11+,72.21,50.55,TRUE,1,1,0,1,FALSE,455272,,BGWW
WEATHERTECH,W24,455321,FR FLINERS TN ENCORE 13+,108.76,76.13,TRUE,3,9,0,1,FALSE,455321,,BGWW
WEATHERTECH,W24,455322,RR FLINERS TN ENCORE 13+,72.21,50.55,TRUE,4,5,0,1,FALSE,455322,,BGWW
WEATHERTECH,W24,455332,FR FLINER TN LCRSR 91-97,72.21,50.55,TRUE,2,2,0,1,FALSE,455332,,BGWW
WEATHERTECH,W24,455341,FRONT FLOORLINER,108.76,76.13,TRUE,2,2,0,1,FALSE,455341,,BGWW
WEATHERTECH,W24,455422,RR FLINER TN SILVRADO 14+,80.71,56.5,TRUE,24,50,0,1,FALSE,455422,,BGWW
WEATHERTECH,W24,455423,REAR FLOORLINER,80.71,56.5,TRUE,8,13,0,1,FALSE,455423,,BGWW
WEATHERTECH,W24,455424,RR FLNR TN CHV GMC 14+,72.21,50.55,TRUE,13,37,0,1,FALSE,455424,,BGWW
WEATHERTECH,W24,455431,FR FLINER TN SILV OTH 14+,134.26,93.98,TRUE,3,15,0,1,FALSE,455431,,BGWW
WEATHERTECH,W24,455561,FRONT FLOORLINER,108.76,76.13,TRUE,1,1,0,1,FALSE,455561,,BGWW
WEATHERTECH,W24,455583,RR FLNR TN ACURA RLX 16+,80.71,56.5,TRUE,2,2,0,1,FALSE,455583,,BGWW
WEATHERTECH,W24,455591,FR FLNR TN BMW X5 14+,108.76,76.13,TRUE,4,7,0,1,FALSE,455591,,BGWW
WEATHERTECH,W24,455592,RR FLNR TN BMW X5 14+,80.71,56.5,TRUE,3,6,0,1,FALSE,455592,,BGWW
WEATHERTECH,W24,455621,FRONT FLOORLINER,134.26,93.98,TRUE,1,8,0,1,FALSE,455621,,BGWW
WEATHERTECH,W24,455662,14 CHEROKEE TAN REAR,80.71,56.5,TRUE,3,8,0,1,FALSE,455662,,BGWW
WEATHERTECH,W24,455692,REAR FLOORLINER,72.21,50.55,TRUE,0,1,0,1,FALSE,455692,,BGWW
WEATHERTECH,W24,455701,FRONT FLOORLINER,108.76,76.13,TRUE,1,1,0,1,FALSE,455701,,BGWW
WEATHERTECH,W24,455731,FR FLINER TN WRANGLER 14+,108.76,76.13,TRUE,4,15,0,1,FALSE,455731,,BGWW
WEATHERTECH,W24,455732,RR FLINER TN WRANGLER 14+,72.21,50.55,TRUE,6,11,0,1,FALSE,455732,,BGWW
WEATHERTECH,W24,455733,RR FLNR TN JEEP WRANGLER,72.2,50.54,TRUE,2,14,0,1,FALSE,455733,,BGWW
WEATHERTECH,W24,455761,FRONT FLOORLINER,108.76,76.13,TRUE,0,6,0,1,FALSE,455761,,BGWW
WEATHERTECH,W24,455763,REAR FLOORLINER,72.21,50.55,TRUE,0,1,0,1,FALSE,455763,,BGWW
WEATHERTECH,W24,455764,REAR FLOORLINER ACURA 3RD,72.21,50.55,TRUE,2,2,0,1,FALSE,455764,,BGWW
WEATHERTECH,W24,455901,RR FLINER TN BUICK LACR,108.76,76.13,TRUE,11,25,0,1,FALSE,455901,,BGWW
WEATHERTECH,W24,455911,FR FLINER TN SPRTGE 05-10,108.76,76.13,TRUE,3,4,0,1,FALSE,455911,,BGWW
WEATHERTECH,W24,455921,FRONT FLOORLINER,108.76,76.13,TRUE,8,8,0,1,FALSE,455921,,BGWW
WEATHERTECH,W24,456021,FR FLINER TN VERANO 12+,108.76,76.13,TRUE,3,6,0,1,FALSE,456021,,BGWW
WEATHERTECH,W24,456071,FR FLINER TN SILV CC 14+,108.76,76.13,TRUE,34,50,0,1,FALSE,456071,,BGWW
WEATHERTECH,W24,456072,2ND ROW LNR 15 TAHOE TAN,72.21,50.55,TRUE,29,50,0,1,FALSE,456072,,BGWW
WEATHERTECH,W24,456073,3R FLINER TN SUB YUK 15+,97.71,68.4,TRUE,14,50,0,1,FALSE,456073,,BGWW
WEATHERTECH,W24,456075,R FLINER TAN CHEV TAHOE-Y,80.71,56.5,TRUE,7,46,0,1,FALSE,456075,,BGWW
WEATHERTECH,W24,456077,RR FLINER TN TAHOE 15+,80.71,56.5,TRUE,17,50,0,1,FALSE,456077,,BGWW
WEATHERTECH,W24,456078,15+ CHV SUBRBN REAR FLRLN,80.71,56.5,TRUE,4,26,0,1,FALSE,456078,,BGWW
WEATHERTECH,W24,456079,TAN THIRD ROW LINER,80.71,56.5,TRUE,2,25,0,1,FALSE,456079,,BGWW
WEATHERTECH,W24,456111,FR FLINER TN F150 09-14,108.76,76.13,TRUE,11,37,0,1,FALSE,456111,,BGWW
WEATHERTECH,W24,456131,FR FLINER TN F150 09-14,108.76,76.13,TRUE,8,32,0,1,FALSE,456131,,BGWW
WEATHERTECH,W24,456301,FR FLINER TN CIVIC 14+AN,108.76,76.13,TRUE,7,36,0,1,FALSE,456301,,BGWW
WEATHERTECH,W24,456302,REAR FLOORLINER,72.21,50.55,TRUE,11,29,0,1,FALSE,456302,,BGWW
WEATHERTECH,W24,456311,FR FLINER TN LEX GS 13+,108.76,76.13,TRUE,2,2,0,1,FALSE,456311,,BGWW
WEATHERTECH,W24,456321,FRONT FLOORLINER,108.76,76.13,TRUE,4,14,0,1,FALSE,456321,,BGWW
WEATHERTECH,W24,456322,REAR FLOORLINER,72.21,50.55,TRUE,3,8,0,1,FALSE,456322,,BGWW
WEATHERTECH,W24,456451,FR FLINER TN TUCSON 14+,108.76,76.13,TRUE,3,3,0,1,FALSE,456451,,BGWW
WEATHERTECH,W24,456661,FR FLINER TN SONATA 15+,108.76,76.13,TRUE,0,4,0,1,FALSE,456661,,BGWW
WEATHERTECH,W24,456662,RR FLINER TN SONATA 15+,72.21,50.55,TRUE,0,1,0,1,FALSE,456662,,BGWW
WEATHERTECH,W24,456761,FR FLINER TN MB C CLS 15+,108.76,76.13,TRUE,2,2,0,1,FALSE,456761,,BGWW
WEATHERTECH,W24,456764,RR FLNR TN MB C CLASS 17+,72.21,50.55,TRUE,2,14,0,1,FALSE,456764,,BGWW
WEATHERTECH,W24,456765,RR FLNR TN MBZ E CLASS 18,72.21,50.55,TRUE,2,4,0,1,FALSE,456765,,BGWW
WEATHERTECH,W24,456811,FRONT FLOORLINER,108.76,76.13,TRUE,5,5,0,1,FALSE,456811,,BGWW
WEATHERTECH,W24,456831,09-11 LINCOLN 1ST ROW OVE,134.26,93.98,TRUE,5,16,0,1,FALSE,456831,,BGWW
WEATHERTECH,W24,456832,REAR FLOORLINER,72.21,50.55,TRUE,3,15,0,1,FALSE,456832,,BGWW
WEATHERTECH,W24,456952,15 CADILLAC ESCALADE THIR,72.21,50.55,TRUE,1,7,0,1,FALSE,456952,,BGWW
WEATHERTECH,W24,456971,FR FLINER TN F150 CC 15+,108.76,76.13,TRUE,4,44,0,1,FALSE,456971,,BGWW
WEATHERTECH,W24,456972,RR FLINER TN F150 CC 15+,89.21,62.45,TRUE,1,32,0,1,FALSE,456972,,BGWW
WEATHERTECH,W24,456974,15+F150 SC 1ST ROW BENCH,89.21,62.45,TRUE,4,6,0,1,FALSE,456974,,BGWW
WEATHERTECH,W24,456981,FRONT FLOORLINER FORD REG,134.26,93.98,TRUE,2,10,0,1,FALSE,456981,,BGWW
WEATHERTECH,W24,457021,FR FLINER TN ACADIA 07+,108.76,76.13,TRUE,4,9,0,1,FALSE,457021,,BGWW
WEATHERTECH,W24,457041,FR FLINER TN EXPLORER 15+,108.76,76.13,TRUE,3,13,0,1,FALSE,457041,,BGWW
WEATHERTECH,W24,457081,FR FLINER TN LEGACY 15+,108.76,76.13,TRUE,5,8,0,1,FALSE,457081,,BGWW
WEATHERTECH,W24,457082,RR FLINER TN LEGACY 15+,72.21,50.55,TRUE,4,8,0,1,FALSE,457082,,BGWW
WEATHERTECH,W24,457091,FR FLINER TN SEDONA 15+,108.76,76.13,TRUE,5,5,0,1,FALSE,457091,,BGWW
WEATHERTECH,W24,457094,RR FLNR TN SEDONA 15+,89.21,62.45,TRUE,5,8,0,1,FALSE,457094,,BGWW
WEATHERTECH,W24,457221,FR FLNR TN SILV W SHFT 14,108.76,76.13,TRUE,2,3,0,1,FALSE,457221,,BGWW
WEATHERTECH,W24,457371,FR FLINER TN HON CRV 12+,108.76,76.13,TRUE,5,8,0,1,FALSE,457371,,BGWW
WEATHERTECH,W24,457381,FR FLINER TN GENESIS 15+,108.76,76.13,TRUE,0,1,0,1,FALSE,457381,,BGWW
WEATHERTECH,W24,457561,FR FLINER TN MURANO 15+,108.76,76.13,TRUE,10,39,0,1,FALSE,457561,,BGWW
WEATHERTECH,W24,457562,15 NISSAN MURANO REAR FL,72.21,50.55,TRUE,4,15,0,1,FALSE,457562,,BGWW
WEATHERTECH,W24,457672,15+ ESCALADE ESV REAR FLR,97.71,68.4,TRUE,4,10,0,1,FALSE,457672,,BGWW
WEATHERTECH,W24,457701,FR FLINER TN SORRENTO,108.76,76.13,TRUE,3,4,0,1,FALSE,457701,,BGWW
WEATHERTECH,W24,457702,RR FLINER TN SORRENTO,80.71,56.5,TRUE,0,1,0,1,FALSE,457702,,BGWW
WEATHERTECH,W24,457881,15+ CAMRY FLOORLINER TAN,108.76,76.13,TRUE,4,21,0,1,FALSE,457881,,BGWW
WEATHERTECH,W24,457921,FRONT FLOORLINER FORD REG,108.76,76.13,TRUE,2,8,0,1,FALSE,457921,,BGWW
WEATHERTECH,W24,458151,FR FLINER TN EDGE 15+,108.76,76.13,TRUE,5,18,0,1,FALSE,458151,,BGWW
WEATHERTECH,W24,458152,RR FLINER TN EDGE 15+,72.21,50.55,TRUE,1,10,0,1,FALSE,458152,,BGWW
WEATHERTECH,W24,458161,FR FLNR TN TUCSON 16+,108.76,76.13,TRUE,4,12,0,1,FALSE,458161,,BGWW
WEATHERTECH,W24,458162,RR FLNR TN TUCSON 16+,72.21,50.55,TRUE,4,9,0,1,FALSE,458162,,BGWW
WEATHERTECH,W24,458232,REAR FLOORLINER BMW 2SERI,63.71,44.6,TRUE,1,1,0,1,FALSE,458232,,BGWW
WEATHERTECH,W24,458281,FR FLNR TN XC90 16+,108.76,76.13,TRUE,1,1,0,1,FALSE,458281,,BGWW
WEATHERTECH,W24,458331,FR FLINER TN CHEROKEE 15+,108.76,76.13,TRUE,0,3,0,1,FALSE,458331,,BGWW
WEATHERTECH,W24,458391,FR FLNR TAN PILOT 2016+,108.76,76.13,TRUE,3,6,0,1,FALSE,458391,,BGWW
WEATHERTECH,W24,458392,RR FLNR TAN PILOT 2016+,72.21,50.55,TRUE,2,4,0,1,FALSE,458392,,BGWW
WEATHERTECH,W24,458394,REAR FLOORLINER PILOT 16+,72.21,50.55,TRUE,2,2,0,1,FALSE,458394,,BGWW
WEATHERTECH,W24,458395,RR FLNR TN PILOT 16+,72.21,50.55,TRUE,1,1,0,1,FALSE,458395,,BGWW
WEATHERTECH,W24,458681,FR FLNR TN INF QX50 14+,108.76,76.13,TRUE,5,5,0,1,FALSE,458681,,BGWW
WEATHERTECH,W24,458751,FR FLNR TN JEEP GRC 15+,108.76,76.13,TRUE,0,13,0,1,FALSE,458751,,BGWW
WEATHERTECH,W24,458811,FR FLNR TN BMW X1 16+,108.76,76.13,TRUE,2,2,0,1,FALSE,458811,,BGWW
WEATHERTECH,W24,458841,FR FLNR TN CIVIC 16+,108.76,76.13,TRUE,0,4,0,1,FALSE,458841,,BGWW
WEATHERTECH,W24,458842,RR FLNR TN CIVIC 16+,72.21,50.55,TRUE,1,4,0,1,FALSE,458842,,BGWW
WEATHERTECH,W24,458862,16 LEXUS RX TAN REAR FLOO,80.71,56.5,TRUE,1,6,0,1,FALSE,458862,,BGWW
WEATHERTECH,W24,458881,FR FLNR TN SRX 10-11,108.76,76.13,TRUE,3,11,0,1,FALSE,458881,,BGWW
WEATHERTECH,W24,458981,FR FLNR TN MB GLC 16+,108.76,76.13,TRUE,1,1,0,1,FALSE,458981,,BGWW
WEATHERTECH,W24,458991,FR FLNR TN CAD CTS 14+,108.76,76.13,TRUE,3,6,0,1,FALSE,458991,,BGWW
WEATHERTECH,W24,459022,RR FLNR TN CAMARO 16+,63.71,44.6,TRUE,2,2,0,1,FALSE,459022,,BGWW
WEATHERTECH,W24,459032,RR FLNR TN MALIBU 16+,72.21,50.55,TRUE,3,11,0,1,FALSE,459032,,BGWW
WEATHERTECH,W24,459072,RR FLNR TN A4 SDN 17+,72.21,50.55,TRUE,1,1,0,1,FALSE,459072,,BGWW
WEATHERTECH,W24,459171,FR FLNR TN PRIUS 16+,108.76,76.13,TRUE,2,8,0,1,FALSE,459171,,BGWW
WEATHERTECH,W24,459251,FR FLNR TN ELANTRA 17+,108.76,76.13,TRUE,2,2,0,1,FALSE,459251,,BGWW
WEATHERTECH,W24,459252,RR FLNR TN ELANTRA 17+,72.21,50.55,TRUE,2,2,0,1,FALSE,459252,,BGWW
WEATHERTECH,W24,459301,JEEP GRAND CHEROKEE FRONT,108.76,76.13,TRUE,15,46,0,1,FALSE,459301,,BGWW
WEATHERTECH,W24,459351,FRONT FLOOR LINER LACROSS,108.76,76.13,TRUE,10,30,0,1,FALSE,459351,,BGWW
WEATHERTECH,W24,459361,FR FLNR TN CVETTE 97-04,108.76,76.13,TRUE,2,7,0,1,FALSE,459361,,BGWW
WEATHERTECH,W24,459423,11-17 BUICK ENCLV REAR FL,89.21,62.45,TRUE,6,33,0,1,FALSE,459423,,BGWW
WEATHERTECH,W24,459431,FR FLNR TN CIVIC CPE 16+,108.76,76.13,TRUE,8,17,0,1,FALSE,459431,,BGWW
WEATHERTECH,W24,459432,RR FLNR TN CIVIC 2DR 16+,72.21,50.55,TRUE,2,2,0,1,FALSE,459432,,BGWW
WEATHERTECH,W24,459451,FR FLNR TN PACIFICA 17+,108.76,76.13,TRUE,5,19,0,1,FALSE,459451,,BGWW
WEATHERTECH,W24,459452,17+ PACIFICA REAR FLR LNR,89.21,62.45,TRUE,4,19,0,1,FALSE,459452,,BGWW
WEATHERTECH,W24,459453,RR FLNR TN PACIFICA 17+,89.21,62.45,TRUE,2,14,0,1,FALSE,459453,,BGWW
WEATHERTECH,W24,459462,RR FLNR TN MB E CLS 17+,72.21,50.55,TRUE,1,1,0,1,FALSE,459462,,BGWW
WEATHERTECH,W24,459491,FR FLNR TN SPORTAGE 17+,108.76,76.13,TRUE,1,1,0,1,FALSE,459491,,BGWW
WEATHERTECH,W24,459502,RR FLNR TN MINI CONV 16+,63.71,44.6,TRUE,2,2,0,1,FALSE,459502,,BGWW
WEATHERTECH,W24,459541,16+ CAD CT6 FRNT FLR LNER,108.76,76.13,TRUE,0,3,0,1,FALSE,459541,,BGWW
WEATHERTECH,W24,459542,16+ CAD CT6 REAR FLOOR LI,72.21,50.55,TRUE,2,2,0,1,FALSE,459542,,BGWW
WEATHERTECH,W24,459551,FR FLNR TN CAD XT5 17+,108.76,76.13,TRUE,2,4,0,1,FALSE,459551,,BGWW
WEATHERTECH,W24,459611,FR FLNR TN FORD FUSION 17,108.76,76.13,TRUE,7,13,0,1,FALSE,459611,,BGWW
WEATHERTECH,W24,459641,FR FLNR TN ENVISION 16+,108.76,76.13,TRUE,5,11,0,1,FALSE,459641,,BGWW
WEATHERTECH,W24,459642,RR FLNR TN ENVISION 16+,72.21,50.55,TRUE,5,7,0,1,FALSE,459642,,BGWW
WEATHERTECH,W24,459692,RR FLNR TN ESCAPE 15+,80.71,56.5,TRUE,3,26,0,1,FALSE,459692,,BGWW
WEATHERTECH,W24,459711,FR FLNR TN RIDGELINE 17+,108.76,76.13,TRUE,6,10,0,1,FALSE,459711,,BGWW
WEATHERTECH,W24,459712,RR FLNR TN RIDGELINE 17+,72.21,50.55,TRUE,2,6,0,1,FALSE,459712,,BGWW
WEATHERTECH,W24,459713,RR FLNR TN RIDGELINE 17+,72.21,50.55,TRUE,3,3,0,1,FALSE,459713,,BGWW
WEATHERTECH,W24,459721,FR FLNR TN MAZDA CX9 16+,108.76,76.13,TRUE,2,2,0,1,FALSE,459721,,BGWW
WEATHERTECH,W24,459722,RR FLNR TN MAZ CX9 16+,72.21,50.55,TRUE,5,5,0,1,FALSE,459722,,BGWW
WEATHERTECH,W24,459731,FR FLNR TN MB E CLASS 17+,108.76,76.13,TRUE,1,1,0,1,FALSE,459731,,BGWW
WEATHERTECH,W24,459741,FR FLNR TN INF QX30 17+,108.76,76.13,TRUE,2,2,0,1,FALSE,459741,,BGWW
WEATHERTECH,W24,459742,RR FLNR TN INF QX30 17+,72.21,50.55,TRUE,2,2,0,1,FALSE,459742,,BGWW
WEATHERTECH,W24,459811,FR FLNR TN EXPLORER 17+,108.76,76.13,TRUE,15,50,0,1,FALSE,459811,,BGWW
WEATHERTECH,W24,459891,FR FLNR TN TIGUAN 18+,108.76,76.13,TRUE,1,2,0,1,FALSE,459891,,BGWW
WEATHERTECH,W24,459894,RR FLNR TN VW TIGUAN 18+,80.71,56.5,TRUE,2,2,0,1,FALSE,459894,,BGWW
WEATHERTECH,W24,459961,FR FLNR TN CRUZE LTD 16+,108.76,76.13,TRUE,3,8,0,1,FALSE,459961,,BGWW
WEATHERTECH,W24,460011,Custom Front Floor Liner; Grey,108.76,76.13,TRUE,8,36,0,1,FALSE,460011,,BGWW
WEATHERTECH,W24,460021,Custom Front Floor Liner; Grey,108.76,76.13,TRUE,2,50,0,1,FALSE,460021,,BGWW
WEATHERTECH,W24,460022,Custom Rear Floor Liner; Grey,72.21,50.55,TRUE,13,50,0,1,FALSE,460022,,BGWW
WEATHERTECH,W24,460023,Custom Rear Floor Liner; Grey,80.71,56.5,TRUE,15,38,0,1,FALSE,460023,,BGWW
WEATHERTECH,W24,460031,Custom Front Floor Liner; Grey,108.76,76.13,TRUE,26,50,0,1,FALSE,460031,,BGWW
WEATHERTECH,W24,460032,Custom Rear Floor Liner; Grey,72.21,50.55,TRUE,10,43,0,1,FALSE,460032,,BGWW
WEATHERTECH,W24,460033,Custom Rear Floor Liner; Grey,63.71,44.6,TRUE,2,8,0,1,FALSE,460033,,BGWW
WEATHERTECH,W24,460034,Custom Rear Floor Liner; Grey,80.71,56.5,TRUE,3,20,0,1,FALSE,460034,,BGWW
WEATHERTECH,W24,460041,Custom Front Floor Liner; Grey,108.76,76.13,TRUE,11,45,0,1,FALSE,460041,,BGWW
WEATHERTECH,W24,460042,Custom Rear Floor Liner; Grey,80.71,56.5,TRUE,17,50,0,1,FALSE,460042,,BGWW
