Item Code,Short Description,Category,Sub Category,Long Description,Image Name,Retail,Under $1000,$1000+,Weight,UPC,Vendor,Type
PS-1PINK,Pepper Shot 1/2 oz w/Pink Leatherette Holster & Quick Key Release Key Chain,Pepper Spray,Pepper Shot Pepper Spray,"PEPPER SHOT® PEPPER SPRAY is a 10% pepper spray rated at 2 million Scoville Heat Units and made with a very fine grain that is more effective than the coarser grains of most other pepper sprays. In addition to causing an attacker pain Pepper Shot swells the mucous membranes which makes breathing difficult and swells the veins in the eyes causing the eyes to close. These effects can last up to 45 minutes and cause no permanent damage. All models have a locking actuator except for the Pepper Pen.

1/2 ounce with Leatherette Holster locking actuator and Quick Key release keychain. Effective up to 8 feet. Contains 5 one second bursts.",Click Here for Images,9.95,2.46,2.25,0.12,747670200087,SafetyTechnology,Self Defense
PS-1RED,Pepper Shot 1/2 oz w/Red Leatherette Holster & Quick Key Release Key Chain,Pepper Spray,Pepper Shot Pepper Spray,"PEPPER SHOT® PEPPER SPRAY is a 10% pepper spray rated at 2 million Scoville Heat Units and made with a very fine grain that is more effective than the coarser grains of most other pepper sprays. In addition to causing an attacker pain Pepper Shot swells the mucous membranes which makes breathing difficult and swells the veins in the eyes causing the eyes to close. These effects can last up to 45 minutes and cause no permanent damage. All models have a locking actuator except for the Pepper Pen.

1/2 ounce with Leatherette Holster locking actuator and Quick Key release keychain. Effective up to 8 feet. Contains 5 one second bursts.",Click Here for Images,9.95,2.46,2.25,0.12,747670200100,SafetyTechnology,Self Defense
PS-2,Pepper Shot 1/2 oz w/Quick Key Release Key Chain,Pepper Spray,Pepper Shot Pepper Spray,"PEPPER SHOT® PEPPER SPRAY is a 10% pepper spray rated at 2 million Scoville Heat Units and made with a very fine grain that is more effective than the coarser grains of most other pepper sprays. In addition to causing an attacker pain Pepper Shot swells the mucous membranes which makes breathing difficult and swells the veins in the eyes causing the eyes to close. These effects can last up to 45 minutes and cause no permanent damage. All models have a locking actuator except for the Pepper Pen.

1/2 ounce with Injection Molded Holster locking actuator and Quick Key release keychain. Effective up to 8 feet. Contains 5 one second bursts.",Click Here for Images,8.95,2.25,2.03,0.12,747670200018,SafetyTechnology,Self Defense
PS-3,Pepper Shot 1/2 oz Pepper Pen,Pepper Spray,Pepper Shot Pepper Spray,"PEPPER SHOT® PEPPER SPRAY is a 10% pepper spray rated at 2 million Scoville Heat Units and made with a very fine grain that is more effective than the coarser grains of most other pepper sprays. In addition to causing an attacker pain Pepper Shot swells the mucous membranes which makes breathing difficult and swells the veins in the eyes causing the eyes to close. These effects can last up to 45 minutes and cause no permanent damage. All models have a locking actuator except for the Pepper Pen.

Designed to repel attackers this powerful pepper formula is contained inside a handy pen-like unit. The Pepper Pen is a convenient and subtle way to carry the protection you need into any environment where you might find yourself. A low key package houses a powerful self protection pepper delivery system. Pen clip easily attaches to pocket. Contains 5 one second bursts. 10 gram stream unit sprays up to 6 feet. ",Click Here for Images,9.95,3.4,2.87,0.12,747670200155,SafetyTechnology,Self Defense
PS-4,Pepper Shot 1/2 oz w/Auto Visor Clip,Pepper Spray,Pepper Shot Pepper Spray,"PEPPER SHOT® PEPPER SPRAY is a 10% pepper spray rated at 2 million Scoville Heat Units and made with a very fine grain that is more effective than the coarser grains of most other pepper sprays. In addition to causing an attacker pain Pepper Shot swells the mucous membranes which makes breathing difficult and swells the veins in the eyes causing the eyes to close. These effects can last up to 45 minutes and cause no permanent damage. All models have a locking actuator except for the Pepper Pen.

This is one of our most popular pepper sprays. It fits on the visor of your vehicle giving you pepper protection where you need it the most. ",Click Here for Images,8.95,2.25,2.03,0.17,747670200025,SafetyTechnology,Self Defense
PS-5,Pepper Shot 2oz  Pepper Spray Stream,Pepper Spray,Pepper Shot Pepper Spray,"PEPPER SHOT® PEPPER SPRAY is a 10% pepper spray rated at 2 million Scoville Heat Units and made with a very fine grain that is more effective than the coarser grains of most other pepper sprays. In addition to causing an attacker pain Pepper Shot swells the mucous membranes which makes breathing difficult and swells the veins in the eyes causing the eyes to close. These effects can last up to 45 minutes and cause no permanent damage. All models have a locking actuator except for the Pepper Pen.

Our 2 ounce Pepper Shot is perfect for home use or carrying on your belt with the leatherette holster with belt clip. It is available in a stream or fogger. 2 oz. stream has a range of 10-12 feet and 10-12 one second shots. The 2 oz. fogger has a range of 10-12 feet and 8-10 one second shots. ",Click Here for Images,12.95,3.19,2.97,0.29,747670200032,SafetyTechnology,Self Defense
PS-5F,Pepper Shot 2oz Pepper Spray Fogger,Pepper Spray,Pepper Shot Pepper Spray,"PEPPER SHOT® PEPPER SPRAY is a 10% pepper spray rated at 2 million Scoville Heat Units and made with a very fine grain that is more effective than the coarser grains of most other pepper sprays. In addition to causing an attacker pain Pepper Shot swells the mucous membranes which makes breathing difficult and swells the veins in the eyes causing the eyes to close. These effects can last up to 45 minutes and cause no permanent damage. All models have a locking actuator except for the Pepper Pen.

Our 2 ounce Pepper Shot is perfect for home use or carrying on your belt with the leatherette holster with belt clip. It is available in a stream or fogger. 2 oz. stream has a range of 10-12 feet and 10-12 one second shots. The 2 oz. fogger has a range of 10-12 feet and 8-10 one second shots. ",Click Here for Images,13.95,3.35,3.13,0.29,747670200049,SafetyTechnology,Self Defense
PS-5FT,Pepper Shot 2 ounce 10% Flip top Actuator Pepper Spray Stream,Pepper Spray,Pepper Shot Pepper Spray,Pepper Shot 2 ounce 10% Flip top Actuator Pepper Spray Stream 6-10 one second burst & range of 10-15 ft.,Click Here for Images,13.95,5.05,4.54,0.4,747670200490,SafetyTechnology,Self Defense
PS-6,Pepper Shot Tri Pack,Pepper Spray,Pepper Shot Pepper Spray,"PEPPER SHOT® PEPPER SPRAY is a 10% pepper spray rated at 2 million Scoville Heat Units and made with a very fine grain that is more effective than the coarser grains of most other pepper sprays. In addition to causing an attacker pain Pepper Shot swells the mucous membranes which makes breathing difficult and swells the veins in the eyes causing the eyes to close. These effects can last up to 45 minutes and cause no permanent damage. All models have a locking actuator except for the Pepper Pen.

PEPPER SHOT TRI-PACK You get Total Pepper Protection with this handy collection of 3 pepper sprays at one low price. A 2 ounce pepper spray for home use a 1/2 ounce auto visor clip to keep in your vehicle and a 1/2 ounce pepper spray with a Quick Key Release key chain.",Click Here for Images,19.95,6.82,6.52,0.46,747670200216,SafetyTechnology,Self Defense
PS-7,Pepper Shot 4oz Pepper Spray Stream,Pepper Spray,Pepper Shot Pepper Spray,"PEPPER SHOT® PEPPER SPRAY is a 10% pepper spray rated at 2 million Scoville Heat Units and made with a very fine grain that is more effective than the coarser grains of most other pepper sprays. In addition to causing an attacker pain Pepper Shot swells the mucous membranes which makes breathing difficult and swells the veins in the eyes causing the eyes to close. These effects can last up to 45 minutes and cause no permanent damage. All models have a locking actuator except for the Pepper Pen.

Our 4 ounce Pepper Shot is a favorite with security guards and gives great protection at home. Get the leatherette holster with belt clip to carry on your belt. It is available in a stream or fogger. 4 oz. stream has a range of 15-18 feet and 21-22 one second shots. The 4 oz. fogger has a range of 15-18 feet and 18-20 one second shots. ",Click Here for Images,15.95,4.44,4.11,0.41,747670200056,SafetyTechnology,Self Defense
PS-7F,Pepper Shot 4oz Pepper Spray Fogger,Pepper Spray,Pepper Shot Pepper Spray,"PEPPER SHOT® PEPPER SPRAY is a 10% pepper spray rated at 2 million Scoville Heat Units and made with a very fine grain that is more effective than the coarser grains of most other pepper sprays. In addition to causing an attacker pain Pepper Shot swells the mucous membranes which makes breathing difficult and swells the veins in the eyes causing the eyes to close. These effects can last up to 45 minutes and cause no permanent damage. All models have a locking actuator except for the Pepper Pen.

Our 4 ounce Pepper Shot is a favorite with security guards and gives great protection at home. Get the leatherette holster with belt clip to carry on your belt. It is available in a stream or fogger. 4 oz. stream has a range of 15-18 feet and 21-22 one second shots. The 4 oz. fogger has a range of 15-18 feet and 18-20 one second shots. ",Click Here for Images,16.95,5.48,5.15,0.41,747670200063,SafetyTechnology,Self Defense
PS-7FT,Pepper Shot 4 ounce 10% Flip top Actuator Pepper Spray Stream,Pepper Spray,Pepper Shot Pepper Spray,Pepper Shot 4 ounce 10% Flip top Actuator Pepper Spray Stream 18-20 one second burst & range of 15-18 ft.,Click Here for Images,17.95,5.73,5.21,0.5,747670200506,SafetyTechnology,Self Defense
PS-LH2,Leatherette Pepper Spray Holster,Pepper Spray,Pepper Shot Pepper Spray,Leatherette Holster for 2oz Pepper Spray,Click Here for Images,5,2.56,2.31,0.12,747670200445,SafetyTechnology,Self Defense
PS-LH4,Leatherette Pepper Spray Holster,Pepper Spray,Pepper Shot Pepper Spray,Leatherette Holster for 4oz Pepper Spray,Click Here for Images,6,2.56,2.31,0.12,747670200407,SafetyTechnology,Self Defense
PS-LS-BLACK,Pepper Shot Lipstick Pepper Spray Black ,Pepper Spray,Pepper Shot Pepper Spray,Pepper Shot LIPSTICK PEPPER SPRAY is 10% pepper spray designed for women. This attractive lipstick case is sure to deceive and ward off potential attackers. Pretend you need to freshen your lipstick and POW! This ½  oz canister contains 20 half-second sprays with a range of 8 feet and is available in 5 colors. - Black Pink Blue Red and Silver,Click Here for Images,12.95,4.23,4.01,0.12,747670200162,SafetyTechnology,Self Defense
PS-LS-PINK,Pepper Shot Lipstick Pepper Spray Pink,Pepper Spray,Pepper Shot Pepper Spray,Pepper Shot LIPSTICK PEPPER SPRAY is 10% pepper spray designed for women. This attractive lipstick case is sure to deceive and ward off potential attackers. Pretend you need to freshen your lipstick and POW! This ½  oz canister contains 20 half-second sprays with a range of 8 feet and is available in 5 colors. - Black Pink Blue Red and Silver,Click Here for Images,12.95,4.23,4.01,0.12,747670200179,SafetyTechnology,Self Defense
PS-LS-RED,Pepper Shot Lipstick Pepper Spray Red,Pepper Spray,Pepper Shot Pepper Spray,Pepper Shot LIPSTICK PEPPER SPRAY is 10% pepper spray designed for women. This attractive lipstick case is sure to deceive and ward off potential attackers. Pretend you need to freshen your lipstick and POW! This ½  oz canister contains 20 half-second sprays with a range of 8 feet and is available in 5 colors. - Black Pink Blue Red and Silver,Click Here for Images,12.95,4.23,4.01,0.12,747670200193,SafetyTechnology,Self Defense
PS-LS-SILVER,Pepper Shot Lipstick Pepper Spray Silver,Pepper Spray,Pepper Shot Pepper Spray,Pepper Shot LIPSTICK PEPPER SPRAY is 10% pepper spray designed for women. This attractive lipstick case is sure to deceive and ward off potential attackers. Pretend you need to freshen your lipstick and POW! This ½  oz canister contains 20 half-second sprays with a range of 8 feet and is available in 5 colors. - Black Pink Blue Red and Silver,Click Here for Images,12.95,4.23,4.01,0.12,747670200209,SafetyTechnology,Self Defense
PS-NH16,1 lbs Nylon Velcro Pepper Spray Holster,Pepper Spray,Pepper Shot Pepper Spray,Nylon/Velcro holster with Belt Loop for Wildfire 18% sprays,Click Here for Images,12,2.92,2.71,0.23,747670200438,SafetyTechnology,Self Defense
PS-R-BLK,Pepper Shot 1/2 ounce rhinestone leatherette holster black and key ring. Effective up to 8 feet. Contains 5 one second bursts.,Pepper Spray,Pepper Shot Pepper Spray,"PEPPER SHOT® PEPPER SPRAY is a 10% pepper spray rated at 2 million Scoville Heat Units and made with a very fine grain that is more effective than the coarser grains of most other pepper sprays. In addition to causing an attacker pain Pepper Shot swells the mucous membranes which makes breathing difficult and swells the veins in the eyes causing the eyes to close. These effects can last up to 45 minutes and cause no permanent damage. All models have a locking actuator except for the Pepper Pen.
Pepper Shot 1/2 ounce rhinestone leatherette holster black and key ring. Effective up to 8 feet. Contains 5 one second bursts.",Click Here for Images,10.95,2.82,2.61,0.2,747670200988,SafetyTechnology,Self Defense
PS-R-BLUE,Pepper Shot 1/2 ounce rhinestone leatherette holster blue and key ring. Effective up to 8 feet. Contains 5 one second bursts.,Pepper Spray,Pepper Shot Pepper Spray,"PEPPER SHOT® PEPPER SPRAY is a 10% pepper spray rated at 2 million Scoville Heat Units and made with a very fine grain that is more effective than the coarser grains of most other pepper sprays. In addition to causing an attacker pain Pepper Shot swells the mucous membranes which makes breathing difficult and swells the veins in the eyes causing the eyes to close. These effects can last up to 45 minutes and cause no permanent damage. All models have a locking actuator except for the Pepper Pen.
Pepper Shot 1/2 ounce rhinestone leatherette holster blue and key ring. Effective up to 8 feet. Contains 5 one second bursts.",Click Here for Images,10.95,2.82,2.61,0.2,747670200995,SafetyTechnology,Self Defense
PS-R-PINK,Pepper Shot 1/2 ounce rhinestone leatherette holster pink and key ring. Effective up to 8 feet. Contains 5 one second bursts.,Pepper Spray,Pepper Shot Pepper Spray,"PEPPER SHOT® PEPPER SPRAY is a 10% pepper spray rated at 2 million Scoville Heat Units and made with a very fine grain that is more effective than the coarser grains of most other pepper sprays. In addition to causing an attacker pain Pepper Shot swells the mucous membranes which makes breathing difficult and swells the veins in the eyes causing the eyes to close. These effects can last up to 45 minutes and cause no permanent damage. All models have a locking actuator except for the Pepper Pen.
Pepper Shot 1/2 ounce rhinestone leatherette holster pink and key ring. Effective up to 8 feet. Contains 5 one second bursts.",Click Here for Images,10.95,2.82,2.61,0.2,747670201015,SafetyTechnology,Self Defense
PS-R-PUR,Pepper Shot 1/2 ounce rhinestone leatherette holster purple and key ring. Effective up to 8 feet. Contains 5 one second bursts.,Pepper Spray,Pepper Shot Pepper Spray,PEPPER SHOT® PEPPER SPRAY is a 10% pepper spray rated at 2 million Scoville Heat Units and made with a very fine grain that is more effective than the coarser grains of most other pepper sprays. In addition to causing an attacker pain Pepper Shot swells the mucous membranes which makes breathing difficult and swells the veins in the eyes causing the eyes to close. These effects can last up to 45 minutes and cause no permanent damage. All models have a locking actuator except for the Pepper Pen. Pepper Shot 1/2 ounce rhinestone leatherette holster purple and key ring. Effective up to 8 feet. Contains 5 one second bursts.,Click Here for Images,10.95,2.76,2.56,0.2,747670201022,SafetyTechnology,Self Defense
PS-R-RED,Pepper Shot 1/2 ounce rhinestone leatherette holster red and key ring. Effective up to 8 feet. Contains 5 one second bursts.,Pepper Spray,Pepper Shot Pepper Spray,"PEPPER SHOT® PEPPER SPRAY is a 10% pepper spray rated at 2 million Scoville Heat Units and made with a very fine grain that is more effective than the coarser grains of most other pepper sprays. In addition to causing an attacker pain Pepper Shot swells the mucous membranes which makes breathing difficult and swells the veins in the eyes causing the eyes to close. These effects can last up to 45 minutes and cause no permanent damage. All models have a locking actuator except for the Pepper Pen.
Pepper Shot 1/2 ounce rhinestone leatherette holster red and key ring. Effective up to 8 feet. Contains 5 one second bursts.",Click Here for Images,10.95,2.82,2.61,0.2,747670201008,SafetyTechnology,Self Defense
RUNT-BLACK,Rechargeable Runt 20000000 volt stun gun with flashlight and wrist strap disable pin Black,Stun Guns,RUNT Stun Guns,"The rechargeable RUNT 20000000 volt stun guns now have an LED flashlight and wrist strap disable pin. It’s easily concealable and virtually undetectable in the hand of a woman or a man. The Runt uses a new cutting edge micro-technology to deliver super powered protection. You can carry the Runt in your hand or pocket. It also has a rubberized coating for a better grip. If you would like to wear it like a cell phone there is a heavy duty nylon belt loop holster included. 
Specifications:
• 4.5 milliamps depending on the freshness of the batteries
• 20000000 volts
• Rechargeable                                                                                                                                                                                                                                                                                                                                                                                                                                              • Dimensions 4 1/4"" x 1 5/8"" x 1""
Features:
• Nylon Belt Loop Holster
• Rubberized Coating
• Disable Pin Wrist Strap
• Built-in LED Flashlight
• LIFETIME WARRANTY
Available in 6 colors Black Pink Red Purple Green and Blue ",Click Here for Images,25,8.73,8.22,0.4,747670100646,SafetyTechnology,Self Defense
RUNT-BLUE,RUNT 20000000 volt Blue Stun Gun with a flashlight and wrist strap disable pin. ,Stun Guns,RUNT Stun Guns,"The rechargeable RUNT 20000000 volt stun guns now have an LED flashlight and wrist strap disable pin. It’s easily concealable and virtually undetectable in the hand of a woman or a man. The Runt uses a new cutting edge micro-technology to deliver super powered protection. You can carry the Runt in your hand or pocket. It also has a rubberized coating for a better grip. If you would like to wear it like a cell phone there is a heavy duty nylon belt loop holster included. 
Specifications:
• 4.5 milliamps depending on the freshness of the batteries
• 20000000 volts
• Rechargeable                                                                                                                                                                                                                                                                                                                                                                                                                                                       • Dimensions 4 1/4"" x 1 5/8"" x 1""
Features:
• Nylon Belt Loop Holster
• Rubberized Coating
• Disable Pin Wrist Strap
• Built-in LED Flashlight
• LIFETIME WARRANTY
Available in 6 colors Black Pink Red Purple Green and Blue 
",Click Here for Images,25,8.73,8.22,0.4,747670100721,SafetyTechnology,Self Defense
RUNT-GREEN,RUNT 20000000 volt Green Stun Gun with a flashlight and wrist strap disable pin. ,Stun Guns,RUNT Stun Guns,"The rechargeable RUNT 20000000 volt stun guns now have an LED flashlight and wrist strap disable pin. It’s easily concealable and virtually undetectable in the hand of a woman or a man. The Runt uses a new cutting edge micro-technology to deliver super powered protection. You can carry the Runt in your hand or pocket. It also has a rubberized coating for a better grip. If you would like to wear it like a cell phone there is a heavy duty nylon belt loop holster included. 
Specifications:
• 4.5 milliamps depending on the freshness of the batteries
• 20000000 volts
• Rechargeable                                                                                                                                                                                                                                                                                                                                                                                                                                             • Dimensions 4 1/4"" x 1 5/8"" x 1""
Features:
• Nylon Belt Loop Holster
• Rubberized Coating
• Disable Pin Wrist Strap
• Built-in LED Flashlight
• LIFETIME WARRANTY
Available in 6 colors Black Pink Red Purple Green and Blue 
",Click Here for Images,25,8.73,8.22,0.4,747670100738,SafetyTechnology,Self Defense
RUNT-PINK,Rechargeable Runt 20000000 volt stun gun with flashlight and wrist strap disable pin Pink,Stun Guns,RUNT Stun Guns,"The rechargeable RUNT 20000000 volt stun guns now have an LED flashlight and wrist strap disable pin. It’s easily concealable and virtually undetectable in the hand of a woman or a man. The Runt uses a new cutting edge micro-technology to deliver super powered protection. You can carry the Runt in your hand or pocket. It also has a rubberized coating for a better grip. If you would like to wear it like a cell phone there is a heavy duty nylon belt loop holster included. 
Specifications:
• 4.5 milliamps depending on the freshness of the batteries
• 20000000 volts
• Rechargeable                                                                                                                                                                                                                                                                                                                                                                                                                                                       • Dimensions 4 1/4"" x 1 5/8"" x 1""
Features:
• Nylon Belt Loop Holster
• Rubberized Coating
• Disable Pin Wrist Strap
• Built-in LED Flashlight
• LIFETIME WARRANTY
Available in 6 colors Black Pink Red Purple Green and Blue ",Click Here for Images,25,8.73,8.22,0.4,747670100653,SafetyTechnology,Self Defense
RUNT-PURPLE,Rechargeable Runt 20000000 volt stun gun with flashlight and wrist strap disable pin Purple,Stun Guns,RUNT Stun Guns,"The rechargeable RUNT 20000000 volt stun guns now have an LED flashlight and wrist strap disable pin. It’s easily concealable and virtually undetectable in the hand of a woman or a man. The Runt uses a new cutting edge micro-technology to deliver super powered protection. You can carry the Runt in your hand or pocket. It also has a rubberized coating for a better grip. If you would like to wear it like a cell phone there is a heavy duty nylon belt loop holster included. 
Specifications:
• 4.5 milliamps depending on the freshness of the batteries
• 20000000 volts
• Rechargeable                                                                                                                                                                                                                                                                                                                                                                                                                                               • Dimensions 4 1/4"" x 1 5/8"" x 1""
Features:
• Nylon Belt Loop Holster
• Rubberized Coating
• Disable Pin Wrist Strap
• Built-in LED Flashlight
• LIFETIME WARRANTY
Available in 6 colors Black Pink Red Purple Green and Blue ",Click Here for Images,25,8.73,8.22,0.4,747670100639,SafetyTechnology,Self Defense
RUNT-RED,Rechargeable Runt 20000000 volt stun gun with flashlight and wrist strap disable pin Red,Stun Guns,RUNT Stun Guns,"The rechargeable RUNT 20000000 volt stun guns now have an LED flashlight and wrist strap disable pin. It’s easily concealable and virtually undetectable in the hand of a woman or a man. The Runt uses a new cutting edge micro-technology to deliver super powered protection. You can carry the Runt in your hand or pocket. It also has a rubberized coating for a better grip. If you would like to wear it like a cell phone there is a heavy duty nylon belt loop holster included. 
Specifications:
• 4.5 milliamps depending on the freshness of the batteries
• 20000000 volts
• Rechargeable                                                                                                                                                                                                                                                                                                                                                                                                                                                • Dimensions 4 1/4"" x 1 5/8"" x 1""
Features:
• Nylon Belt Loop Holster
• Rubberized Coating
• Disable Pin Wrist Strap
• Built-in LED Flashlight
• LIFETIME WARRANTY
Available in 6 colors Black Pink Red Purple Green and Blue ",Click Here for Images,25,8.73,8.22,0.4,747670100714,SafetyTechnology,Self Defense
SFL-APARTMENT,Ultimate Apartment Survival Kit,SafeFamilyLife Kits,SafeFamilyLife Kits,"SafeFamilyLife combines our products with product instructional DVDs and manuals and new extensively researched reports into special purpose ""kits."" This is an innovative unique approach unlike anything currently available in the personal/family security field. • Every 2 minutes someone in the US is sexually assaulted.
• One property crime happens every 3 seconds.
• One burglary occurs every 10 seconds.
• One violent crime occurs every 20 seconds.
• One aggravated assault occurs every 35 seconds.
• One robbery occurs every 60 seconds or 1 minute.

People are not provided with any training in Personal Family and Home Security and if they looked for products on their own they had no one source and no knowledgeable assistance...until now. Simple fact-based education on these matters can and will <i>Save Lives!</i>

All products are non-lethal safe and covered by warranties. All products backed by satisfaction guarantees.

Our objective in putting together these SafeFamilyLife  safety kits is to provide people the power to be in control when placed in a precarious situation. The fact is most of us are not prepared for these situations.  We tend to become anxious uneasy worried fearful and hesitant to perform our daily routine. Which in turn can easily alter our lives if we are not prepared. Our products provide you with the comfort and self-confidence you will need in order to defend and protect yourself and your family in life threatening situations. At the end of the day our products allow you to feel secure.

The <b>SafeFamilyLife Ultimate Apartment Survival Kit</b> is specifically structured for apartment security.  From the door stop alarm to a mini infrared alarm to a diversion safe for your valuables to your personal safety with pepper sprays.

Plus a manual with instructions for each product in the kit and a DVD that demonstrates each product for you.

<b>Your Ultimate Apartment Survival Kit includes the following products:</b>
• Cell Phone Lite (1)
• Diversion Safe  - Dried Soup (1)
• 1/2 oz Pepper Spray with Visor Clip (1)
• Glass Breakage Alarm (1)
• Magnetic Door Alarm (2)
• Mini Alert Alarm  (1)
• 2 oz. Pepper Spray with Wall Mount (1)
• Door Stop Alarm (1)
• Cell Phone Lite (1)
• All batteries included
• Products Instructional Manual

For more information on the products and their instructions <a her=""/pdf/SFL-APARTMENT.pdf"" class=""pdflink"" target=""_blank"">please view the PDF file here</a>.

That's Not All...You get 5 Special Safety Reports.  These reports are designed with apartment living safety and security in mind and are a great resource for making your apartment safer and more secure.

<b>Reports</b>
• Apartment Complex Safety
• Five Steps To A Safer Apartment
• How To Protect Your Home and Family From A Home Invasion
• How To Select A Safe Apartment
• How To Prevent And Handle Burglaries

<b>PLUS...a Product Instructional DVD</b>

Each product is demonstrated for you. Quickest way for you to learn to use the safety products.

<div align=""center""><script src=""http://go.webvideoplayer.com/js/y5KITcRYNqaCspVhgke827301"" type=""text/javascript""></script></div>",Click Here for Images,119,67.67,61.61,8.58,747670400470,SafetyTechnology,Self Defense
SFL-PERSONAL,Ultimate Personal Safety Kit for Women,SafeFamilyLife Kits,SafeFamilyLife Kits,"SafeFamilyLife combines our products with product instructional DVDs and manuals and new extensively researched reports into special purpose ""kits."" This is an innovative unique approach unlike anything currently available in the personal/family security field. • Every 2 minutes someone in the US is sexually assaulted.
• One property crime happens every 3 seconds.
• One burglary occurs every 10 seconds.
• One violent crime occurs every 20 seconds.
• One aggravated assault occurs every 35 seconds.
• One robbery occurs every 60 seconds or 1 minute.

People are not provided with any training in Personal Family and Home Security and if they looked for products on their own they had no one source and no knowledgeable assistance...until now. Simple fact-based education on these matters can and does <i> Save Lives!</i>

All products are non-lethal safe and covered by warranties. All products backed by satisfaction guarantees.

Our objective in putting together these SafeFamilyLife safety kits is to provide people the power to be in control when placed in a precarious situation. The fact is most of us are not prepared for these situations.  We tend to become anxious uneasy worried fearful and hesitant to perform our daily routine. Which in turn can easily alter our lives if we are not prepared. Our products provide you with the comfort and self-confidence you will need in order to defend and protect yourself and your family in life threatening situations. At the end of the day our products allow you to feel secure.

The <b>SafeFamilyLife Ultimate Personal Safety Kit For Women</b> is specifically structured to keep women safer while at home or out and around.

From the book diversion safe to hide valuables; to personal safety with pepper sprays personal alarm and electronic whistle.

Plus a manual with instructions for each product in the kit and a DVD that demonstrates each product for you.

<b>Your Ultimate Personal Safety Kit For Women includes the following products:</b>
• 1/2 oz. Pepper Spray with Leatherette Holster (1)
• Lipstick Pepper Spray (1)
• Diversion Safe - Book (1)
• Electronic Pocket Whistle (1)
• 130dB Personal Alarm with Light (1)
• All batteries included
• Products Instructional Manual

For more information on the products and their instructions <a href=""/pdf/SFL-PERSONAL.pdf"" class=""pdflink"" target=""_blank"">please view the PDF file here</a>.

That's Not All... You also get 5 Special Safety Reports. These reports are designed with the safety of you and your family in mind and are a great resource for making your life safer and more secure.

<b>Reports:</b>
• Safe Dating
• Self Defense Techniques
• Stay Safe When Traveling
• What To Do If You Are Stopped By The Police
• What You Should Know About Sexual & Domestic Assault

<b>PLUS...a Product Instructional DVD</b>
Each product is demonstrated for you; The quickest way for you to learn to use each safety product.
<script src=""http://go.webvideoplayer.com/js/4r2zCgvKuXt7WNVbmyiB27310"" type=""text/javascript"">",Click Here for Images,99,59.59,53.53,8.58,747670400500,SafetyTechnology,Self Defense
SFL-VEHICLE,Ultimate Vehicle Safety Kit,SafeFamilyLife Kits,SafeFamilyLife Kits,"SafeFamilyLife combines our products with product instructional DVDs and manuals and new extensively researched reports into special purpose ""kits."" This is an innovative unique approach unlike anything currently available in the personal/family security field. • Every 2 minutes someone in the US is sexually assaulted.
• One property crime happens every 3 seconds.
• One burglary occurs every 10 seconds.
• One violent crime occurs every 20 seconds.
• One aggravated assault occurs every 35 seconds.
• One robbery occurs every 60 seconds or 1 minute.

People are not provided with any training in Personal Family and Home Security and if they looked for products on their own they had no one source and no knowledgeable assistance...until now. Simple fact-based education on these matters can and does <i>Save Lives!</i>

All products are non-lethal safe and covered by warranties. All products backed by satisfaction guarantees.

Our objective in putting together these SafeFamilyLife safety kits is to provide people the power to be in control when placed in a precarious situation. The fact is most of us are not prepared for these situations. We tend to become anxious uneasy worried fearful and hesitant to perform our daily routine. Which in turn can easily alter our lives if we are not prepared. Our products provide you with the comfort and self-confidence you will need in order to defend and protect yourself and your family in life threatening situations. At the end of the day our products allow you to feel secure.

The SafeFamilyLife Ultimate Vehicle Safety Kit is specifically structured to make the time you spend in your vehicle safer.

From your vehicle auto emergency tool to a diversion safe for your valuables to your personal safety with pepper spray to helping you stay awake on long drives with the nap alarm.

Plus a manual with instructions for each product in the kit and a DVD that demonstrates each product for you.

<b>Your Ultimate Vehicle Safety Kit includes the following products:</b>
• Auto Emergency Tool (1)
• Nap Alarm (1)
• 1/2 oz Pepper Spray with Visor Clip (1)
• 9 LED Flashlight (1)
• 1/2 oz. Pepper Spray with Keychain (1)
• Diversion Safe - Engine Degreaser Can (1)
• All batteries included
• Products Instructional Manual

For more information on the products and their instructions <a href=""../pdf/SFL-HOMEADVANCED.pdf"" class=""pdflink"" target=""_blank"">please view the PDF file here</a>.

That's Not All - You get 5 Special Safety Reports. These reports are designed with the safety of you and your family in mind and are a great resource for making your vehicle safer and more secure.

<b>Reports:</b>
• Car-Jacking Prevention and Plan of Action
• How To Prevent and Manage Auto Emergencies
• How To Protect Your Car From Burglary or Theft
• What To Do If You Are Stopped By The Police
• What You Need To Know About Parking Lot Safety

<b>PLUS a Product Instructional DVD</b>

Each product is demonstrated for you. Quickest way for you to learn to use the safety products. 

<script src=""http://go.webvideoplayer.com/js/olU8h5tFqPXbyKxCdDmE27303"" type=""text/javascript""></script>",Click Here for Images,85,47.47,43.43,8.58,747670400494,SafetyTechnology,Self Defense
SHORTY,Safety Technology Shorty Flashlight Stun Gun 15000000 volts ,Stun Guns,Safety Technology Stun Guns,"Safety Technology Shorty 15000000 volt Stun Gun with Flashlight. It’s small design measuring 7 1/2"" x 1 7/8"" packs a powerful punch with 4.7 milliamps of power. The bright 120 lumen flashlight will light up any scene. It's made with high quality aircraft grade aluminum and can be used as a baton as well. The Shorty comes with a holster wrist strap lanyard and has an on/off safety switch. Lifetime warranty. ",Click Here for Images,25.95,10.88,10.36,0.85,0747670101087,SafetyTechnology,Self Defense
